mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_impurity_decrease,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40.867343282699586,0.644041527900497,3.942277526855469,0.6302464959798374,,0.0001,5,200,"{'max_depth': None, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 200}",0.9753787088875446,0.9776096136753581,0.9757602536061865,0.9779806883903526,0.9751919554031648,0.9763842439925213,0.001172363638541464,9
52.486163854599,3.7155078260058265,2.4782160758972167,0.3853183114294892,,0.0001,5,300,"{'max_depth': None, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 300}",0.976306005107217,0.9776096136753581,0.9766880150038307,0.9779826410244333,0.9748192613449244,0.9766811072311528,0.0011102552730568188,7
8.65110673904419,0.8820552800026882,3.5676903247833254,0.6629523966067816,,0.001,2,100,"{'max_depth': None, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 100}",0.9536026360692809,0.954380445028227,0.9581034538870139,0.9573689323397537,0.9536143623924349,0.955413965943342,0.0019309527878919959,29
12.18005986213684,0.19525933799030265,3.087531566619873,0.1965291680867009,,0.001,2,200,"{'max_depth': None, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 200}",0.9550846145734591,0.957907488565331,0.9582899872984282,0.9584719201272617,0.9534274324340855,0.956636288599713,0.002021121570766455,27
10.931044578552246,1.9651692780478565,2.392812967300415,1.0086626394011267,,0.001,2,300,"{'max_depth': None, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 300}",0.9578850967205893,0.9577279943978295,0.9582853674553794,0.9595931619568101,0.9541750660647766,0.957533337319077,0.0018026668431210553,25
5.881699752807617,0.7682834048087731,2.5123472213745117,0.7162895842732948,,0.001,5,100,"{'max_depth': None, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 100}",0.9536026360692809,0.954380445028227,0.9581034538870139,0.9573689323397537,0.9536143623924349,0.955413965943342,0.0019309527878919959,29
6.980525302886963,0.791370004692942,3.0874706268310548,0.8371421869769082,,0.001,5,200,"{'max_depth': None, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 200}",0.9550846145734591,0.957907488565331,0.9582899872984282,0.9584719201272617,0.9534274324340855,0.956636288599713,0.002021121570766455,27
10.275858926773072,0.2537654389645561,1.5803679466247558,0.31143617566511916,,0.001,5,300,"{'max_depth': None, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 300}",0.9578850967205893,0.9577279943978295,0.9582853674553794,0.9595931619568101,0.9541750660647766,0.957533337319077,0.0018026668431210553,25
6.648362493515014,0.7464618960476161,1.9840636253356934,0.620038660772647,10,0.0,2,100,"{'max_depth': 10, 'min_impurity_decrease': 0.0, 'min_samples_split': 2, 'n_estimators': 100}",0.9303528075988864,0.9393021088217802,0.9394995095361216,0.9421014061697276,0.9334405711435889,0.936939280654021,0.004345293183742836,45
8.043698167800903,0.9228628453410267,3.7679369926452635,0.6478078063728971,10,0.0,2,200,"{'max_depth': 10, 'min_impurity_decrease': 0.0, 'min_samples_split': 2, 'n_estimators': 200}",0.9373519437633522,0.9436195875066012,0.9447518201858499,0.9443678817393275,0.9370102440579693,0.9414202954506201,0.0034820754235209447,41
12.686869382858276,0.2510066402376736,2.150416374206543,0.20140439105665447,10,0.0,2,300,"{'max_depth': 10, 'min_impurity_decrease': 0.0, 'min_samples_split': 2, 'n_estimators': 300}",0.941131695558658,0.9462550973134222,0.9451316062293047,0.9445598892078727,0.9400059630664134,0.9434168502751342,0.0024148977561511,38
6.150453233718872,1.593304539703172,2.42791862487793,0.1142538465229771,10,0.0,5,100,"{'max_depth': 10, 'min_impurity_decrease': 0.0, 'min_samples_split': 5, 'n_estimators': 100}",0.9320760533411944,0.9390907069702606,0.9364973809366325,0.9422982047826378,0.9317268794254907,0.9363378450912432,0.004063335111783076,47
7.315623044967651,0.7117317783952146,3.4904614448547364,0.31699096164207446,10,0.0,5,200,"{'max_depth': 10, 'min_impurity_decrease': 0.0, 'min_samples_split': 5, 'n_estimators': 200}",0.9367951078437766,0.9439795611123105,0.941763033392674,0.9464126246393401,0.9364286760408034,0.9410758006057808,0.003932070751981201,42
12.356985425949096,0.1397911139777619,2.018884706497192,0.2730932070806319,10,0.0,5,300,"{'max_depth': 10, 'min_impurity_decrease': 0.0, 'min_samples_split': 5, 'n_estimators': 300}",0.9394387115990318,0.9469840698753105,0.9443678817393275,0.9471682170636294,0.9398311889216545,0.9435580138397907,0.003355150912009745,37
6.542464733123779,0.249778228002367,2.5521368980407715,0.46844695331291275,10,0.0001,2,100,"{'max_depth': 10, 'min_impurity_decrease': 0.0001, 'min_samples_split': 2, 'n_estimators': 100}",0.9294400650793503,0.9398718202466684,0.9392838828366983,0.9413610630888563,0.9341863350523442,0.9368286332607836,0.004413724895176442,46
6.847322654724121,0.9073747663607262,3.536192512512207,0.6552441468725361,10,0.0001,2,200,"{'max_depth': 10, 'min_impurity_decrease': 0.0001, 'min_samples_split': 2, 'n_estimators': 200}",0.9354666545336426,0.9436195875066012,0.9430510622909176,0.944159553015456,0.937571756134603,0.940773722696244,0.0035543390790175617,43
11.695620775222778,0.11434353240475581,1.6941166400909424,0.1959032359436065,10,0.0001,2,300,"{'max_depth': 10, 'min_impurity_decrease': 0.0001, 'min_samples_split': 2, 'n_estimators': 300}",0.9384853189079957,0.945108179255602,0.9439997691608918,0.9466044310603854,0.9400105792225395,0.9428416555214829,0.003086405627772252,39
6.612449693679809,0.5827616373647719,2.295005941390991,0.8359936311551749,10,0.0001,5,100,"{'max_depth': 10, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 100}",0.9303879477009314,0.9381710761009266,0.9381475537325562,0.9404058564828209,0.9336296502795303,0.9361484168593531,0.0036260358741070824,48
6.895259761810303,1.0553815351667677,3.470159912109375,0.38960716804580775,10,0.0001,5,200,"{'max_depth': 10, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 200}",0.9362383118007664,0.9423066317326291,0.9434273844627958,0.9443395487732317,0.9373731632934303,0.9407370080125708,0.003293443878353177,44
11.566411876678467,0.08470714835840405,1.7983227252960206,0.12964031473246757,10,0.0001,5,300,"{'max_depth': 10, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 300}",0.9396320686592493,0.9449358882071632,0.9449319704883568,0.9452803660325859,0.9390860643262571,0.9427732715427224,0.0027958922500195783,40
5.07711820602417,0.2518263330772008,2.2486031532287596,0.5773123605524784,10,0.001,2,100,"{'max_depth': 10, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 100}",0.9216471523087276,0.9295281118136586,0.9344414931242877,0.9363039507059842,0.9236000456140652,0.9291041507133446,0.005768987521404738,53
4.917047023773193,0.7961460921673473,2.1726926803588866,0.9264905881303681,10,0.001,2,200,"{'max_depth': 10, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 200}",0.9296296833782386,0.9359266036779744,0.9378172123313385,0.9374119215183715,0.929832660525386,0.9341236162862618,0.0036418155060905497,51
6.651969385147095,0.32676015646594525,1.3173670291900634,0.3967719875517014,10,0.001,2,300,"{'max_depth': 10, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 300}",0.9326497460192282,0.9364829696540029,0.9383825774044805,0.9392838828366983,0.9324730337487093,0.935854441932624,0.0028373078147680675,49
4.578307104110718,0.6974627344905064,1.7998653888702392,0.8711689029539327,10,0.001,5,100,"{'max_depth': 10, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 100}",0.9216471523087276,0.9295281118136586,0.9344414931242877,0.9363039507059842,0.9236000456140652,0.9291041507133446,0.005768987521404738,53
4.132661485671997,0.5904347234715276,4.141871595382691,0.7561472762454913,10,0.001,5,200,"{'max_depth': 10, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 200}",0.9296296833782386,0.9359266036779744,0.9378172123313385,0.9374119215183715,0.929832660525386,0.9341236162862618,0.0036418155060905497,51
8.271019744873048,0.5384805171428851,2.849283218383789,0.13459545980095233,10,0.001,5,300,"{'max_depth': 10, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 300}",0.9326497460192282,0.9364829696540029,0.9383825774044805,0.9392838828366983,0.9324730337487093,0.935854441932624,0.0028373078147680675,49
10.790934896469116,0.4486726973583379,4.0950075626373295,0.7087205983268294,20,0.0,2,100,"{'max_depth': 20, 'min_impurity_decrease': 0.0, 'min_samples_split': 2, 'n_estimators': 100}",0.9599387860706761,0.9675745874229875,0.9672141803404628,0.9688707851160021,0.9651518359731606,0.965750034984658,0.003141345272428231,23
28.702036237716676,2.078100514716521,4.354355096817017,1.1110419614702691,20,0.0,2,200,"{'max_depth': 20, 'min_impurity_decrease': 0.0, 'min_samples_split': 2, 'n_estimators': 200}",0.9645845885335291,0.9718499061090982,0.9690664865359168,0.9697964532408473,0.9657013021299786,0.968199747309874,0.002680894151981604,15
42.560442972183225,0.4163369444335122,4.017338418960572,0.18540681765857195,20,0.0,2,300,"{'max_depth': 20, 'min_impurity_decrease': 0.0, 'min_samples_split': 2, 'n_estimators': 300}",0.9658892073179538,0.9725865641442114,0.9686976122016602,0.9703531286819068,0.9658876486759649,0.9686828322043393,0.002594094169177401,13
17.459892416000365,1.8413476586805382,3.2572494029998778,0.39074734834085956,20,0.0,5,100,"{'max_depth': 20, 'min_impurity_decrease': 0.0, 'min_samples_split': 5, 'n_estimators': 100}",0.9638367424990524,0.9673969145366172,0.9686928246428078,0.9681296133330499,0.9638412346706587,0.9663794659364372,0.0021146113830120532,21
26.762192487716675,0.421541446228749,4.730032539367675,0.1807325085599341,20,0.0,5,200,"{'max_depth': 20, 'min_impurity_decrease': 0.0, 'min_samples_split': 5, 'n_estimators': 200}",0.9636418226138134,0.9698012004260675,0.9701808853034495,0.9703562352229047,0.9643944936805672,0.9676749274493603,0.0030005817182795296,18
38.82982425689697,0.060456150332262266,3.3233829021453856,0.2556990450704168,20,0.0,5,300,"{'max_depth': 20, 'min_impurity_decrease': 0.0, 'min_samples_split': 5, 'n_estimators': 300}",0.9655107201510087,0.9696214051614584,0.9698104615183993,0.9705483314922799,0.9658876486759649,0.9682757133998223,0.0021297498393141817,14
15.71477026939392,0.18239776576899688,4.559637498855591,0.5357221924004966,20,0.0001,2,100,"{'max_depth': 20, 'min_impurity_decrease': 0.0001, 'min_samples_split': 2, 'n_estimators': 100}",0.9629084167973233,0.966833435135513,0.9649805544168266,0.9684968624283518,0.9629023975342778,0.9652243332624586,0.002196039102764506,24
22.178042221069337,0.7572116842333094,4.4142719268798825,0.6672641022204974,20,0.0001,2,200,"{'max_depth': 20, 'min_impurity_decrease': 0.0001, 'min_samples_split': 2, 'n_estimators': 200}",0.9636564577935363,0.969805869819827,0.9688867383311085,0.9699825427904307,0.964769376802687,0.9674201971075179,0.002668346857573179,20
31.657712364196776,0.7672631071008824,4.502734518051147,0.38752383671984525,20,0.0001,2,300,"{'max_depth': 20, 'min_impurity_decrease': 0.0001, 'min_samples_split': 2, 'n_estimators': 300}",0.964771001328141,0.9703593078192226,0.9685115939494322,0.9707298164714825,0.9651421856152841,0.9679027810367125,0.002522944215362712,16
14.606884956359863,0.37657912299394275,3.916213274002075,0.2145849851524798,20,0.0001,5,100,"{'max_depth': 20, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 100}",0.9640232233172247,0.9666401653586695,0.9668351728563879,0.9679348937822208,0.9645809462123441,0.9660028803053693,0.0014678186236721199,22
22.061546897888185,0.2138465003019416,4.945166015625,0.32123584549170353,20,0.0001,5,200,"{'max_depth': 20, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 200}",0.9640252719728987,0.969432247315006,0.9690649095700069,0.9696135533521894,0.9655149427982294,0.9675301850016661,0.0023090803669944017,19
27.46004514694214,0.681062652858159,2.7285905361175535,0.7114084693771714,20,0.0001,5,300,"{'max_depth': 20, 'min_impurity_decrease': 0.0001, 'min_samples_split': 5, 'n_estimators': 300}",0.9642096909565611,0.9701778702531892,0.9694415696187078,0.9698043219927672,0.9657032063289157,0.9678673318300284,0.0024343590226004394,17
8.037346887588502,0.6827698778329435,3.9889699935913088,0.3243723939767553,20,0.001,2,100,"{'max_depth': 20, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 100}",0.9498532409359326,0.9515833951549757,0.954935496424571,0.9551145017792493,0.949314424277621,0.9521602117144699,0.002456964495512039,35
9.63947834968567,1.2031763263923119,2.163829278945923,0.34702213490501044,20,0.001,2,200,"{'max_depth': 20, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 200}",0.9524655495192486,0.9552882223547011,0.9558614881979318,0.9558538530657903,0.9506247720875386,0.9540187770450421,0.00211217258705654,33
9.249772262573241,0.1362370495455573,1.928492259979248,0.16521031712360232,20,0.001,2,300,"{'max_depth': 20, 'min_impurity_decrease': 0.001, 'min_samples_split': 2, 'n_estimators': 300}",0.9554503483322148,0.9554802849266826,0.9566082539186195,0.9573475705548462,0.9521156051470634,0.9554004125758853,0.0017915991695060974,31
5.837229681015015,0.1597926825487774,1.9706752300262451,0.2102139470805413,20,0.001,5,100,"{'max_depth': 20, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 100}",0.9498532409359326,0.9515833951549757,0.954935496424571,0.9551145017792493,0.949314424277621,0.9521602117144699,0.002456964495512039,35
6.247881507873535,0.2908593826870374,2.7359204292297363,0.09733472526359974,20,0.001,5,200,"{'max_depth': 20, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 200}",0.9524655495192486,0.9552882223547011,0.9558614881979318,0.9558538530657903,0.9506247720875386,0.9540187770450421,0.00211217258705654,33
8.774087190628052,0.10786362125694818,0.5221933364868164,0.2174711684978932,20,0.001,5,300,"{'max_depth': 20, 'min_impurity_decrease': 0.001, 'min_samples_split': 5, 'n_estimators': 300}",0.9554503483322148,0.9554802849266826,0.9566082539186195,0.9573475705548462,0.9521156051470634,0.9554004125758853,0.0017915991695060974,31
